"tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","runtimeMinutes","genre","averageRating","Director","Star1","Star2"
"tt13314558","movie","Day Shift","Day Shift",0,2022,113,"Action","6.1","J.J. Perry","Jamie Foxx","Dave Franco"
"tt13320622","movie","The Lost City","The Lost City",0,2022,112,"Action","6.1","Aaron Nee","Sandra Bullock","Sandra Bullock"
"tt13320662","movie","Slumberland","Slumberland",0,2022,117,"Adventure","6.7","Francis Lawrence","Jason Momoa","Marlow Barkley"
"tt1332134","movie","King of Devil's Island","Kongen av Bastøy",0,2010,116,"Action","7.5","Marius Holst","Benjamin Helstad","Benjamin Helstad"
"tt13322120","movie","American Sicario","American Sicario",0,2021,101,"Action","4.3","RJ Collins","Philippe A. Haddad","Maurice Compte"
"tt1335975","movie","47 Ronin","47 Ronin",0,2013,128,"Action","6.2","Carl Rinsch","Keanu Reeves","Hiroyuki Sanada"
"tt1336006","movie","The Revenant","The Revenant",0,2009,117,"Comedy","6.3","D. Kerry Prior","David Anders","Chris Wylde"
"tt13364468","movie","Love Hostel","Love Hostel",0,2022,100,"Action","5.8","Shanker Raman","Bobby Deol","Vikrant Massey"
"tt1336608","movie","Rock of Ages","Rock of Ages",0,2012,123,"Comedy","5.9","Adam Shankman","Julianne Hough","Diego Boneta"
"tt1336617","movie","Cyrus","Cyrus",0,2010,91,"Comedy","6.3","Jay Duplass","John C. Reilly","Marisa Tomei"
"tt1337057","movie","Rampage","Rampage",0,2009,85,"Action","6.2","Uwe Boll","Brendan Fletcher","Shaun Sipos"
"tt13375076","movie","The Pope's Exorcist","The Pope's Exorcist",0,2023,103,"Horror","6.1","Julius Avery","Russell Crowe","Daniel Zovatto"
"tt1341167","movie","Four Lions","Four Lions",0,2010,97,"Comedy","7.3","Christopher Morris","Will Adamsdale","Riz Ahmed"
"tt1341188","movie","How Do You Know","How Do You Know",0,2010,121,"Comedy","5.4","James L. Brooks","Reese Witherspoon","Paul Rudd"
"tt1341710","movie","The Shrine","The Shrine",0,2010,85,"Horror","5.5","Jon Knautz","Aaron Ashmore","Cindy Sampson"
"tt13423846","movie","321 Action","321 Action",0,2020,100,"Drama","1","Shady Al Ramly","Rakan Abdulwahed","Dyler"
"tt1347521","movie","I Saw the Sun","Günesi Gördüm",0,2009,120,"Drama","6.6","Mahsun Kirmizigül","Mahsun Kirmizigül","Demet Evgar"
"tt1351685","movie","Jack the Giant Slayer","Jack the Giant Slayer",0,2013,114,"Action","6.3","Bryan Singer","Nicholas Hoult","Stanley Tucci"
"tt13521006","movie","Beau Is Afraid","Beau Is Afraid",0,2023,179,"Comedy","6.7","Ari Aster","Joaquin Phoenix","Patti LuPone"
"tt1352824","movie","Chloe","Chloe",0,2009,96,"Drama","6.3","Atom Egoyan","Julianne Moore","Amanda Seyfried"
"tt13529034","movie","Meenakshi Sundareshwar","Meenakshi Sundareshwar",0,2021,140,"Comedy","6.8","Vivek Soni","Sanya Malhotra","Abhimanyu Dasani"
"tt1356864","movie","I'm Still Here","I'm Still Here",0,2010,108,"Comedy","6.2","Casey Affleck","Joaquin Phoenix","Antony Langdon"
"tt13575806","movie","Back to the Outback","Back to the Outback",0,2021,95,"Adventure","6.5","Harry Cripps","Eric Bana","Tim Minchin"
"tt13603966","movie","Heart of Stone","Heart of Stone",0,2023,122,"Action","5.7","Tom Harper","Gal Gadot","Jamie Dornan"
"tt1360860","movie","About Elly","Darbareye Elly",0,2009,119,"Drama","7.9","Asghar Farhadi","Taraneh Alidoosti","Golshifteh Farahani"
"tt13610562","movie","The Bubble","The Bubble",0,2022,126,"Comedy","4.7","Judd Apatow","Harry Trevaldwyn","Samson Kayo"
"tt1361318","movie","Good People","Good People",0,2014,90,"Action","5.5","Henrik Ruben Genz","James Franco","Kate Hudson"
"tt1361336","movie","Tom & Jerry","Tom and Jerry",0,2021,101,"Adventure","5.3","Tim Story","Chloë Grace Moretz","Michael Peña"
"tt1365519","movie","Tomb Raider","Tomb Raider",0,2018,119,"Action","6.3","Roar Uthaug","Alicia Vikander","Dominic West"
"tt1366344","movie","The Sitter","The Sitter",0,2011,81,"Comedy","5.6","David Gordon Green","Jonah Hill","Ari Graynor"
"tt1366365","movie","The Cold Light of Day","The Cold Light of Day",0,2012,93,"Action","4.9","Mabrouk El Mechri","Henry Cavill","Bruce Willis"
"tt13664684","movie","Karthikeya 2","Karthikeya 2",0,2022,150,"Action","7.9","Chandoo Mondeti","Nikhil Siddharth","Anupama Parameswaran"
"tt1371111","movie","Cloud Atlas","Cloud Atlas",0,2012,172,"Drama","7.4","Tom Tykwer","Tom Hanks","Tom Hanks"
"tt1371150","movie","This Is Where I Leave You","This Is Where I Leave You",0,2014,103,"Comedy","6.6","Shawn Levy","Jason Bateman","Tina Fey"
"tt1373156","movie","Karthik Calling Karthik","Karthik Calling Karthik",0,2010,135,"Drama","7.1","Vijay Lalwani","Farhan Akhtar","Deepika Padukone"
"tt1373215","movie","Recep Ivedik 2","Recep Ivedik 2",0,2009,107,"Comedy","4.5","Togan Gökbakar","Sahan Gökbakar","Gülsen Özbakan"
"tt13833688","movie","The Whale","The Whale",0,2022,117,"Drama","7.6","Darren Aronofsky","Brendan Fraser","Sadie Sink"
"tt1386932","movie","Ip Man 2","Yip Man 2",0,2010,108,"Action","7.5","Wilson Yip","Donnie Yen","Xiaoming Huang"
"tt13872248","movie","The Sadness","Ku bei",0,2021,99,"Horror","6.4","Rob Jabbaz","Berant Zhu","Regina Lei"
"tt13873302","movie","Against the Ice","Against the Ice",0,2022,102,"Adventure","6.5","Peter Flinth","Nikolaj Coster-Waldau","Joe Cole"
"tt13880104","movie","Happening","L'événement",0,2021,100,"Drama","7.4","Audrey Diwan","Anamaria Vartolomei","Kacey Mottet Klein"
"tt13919802","movie","Anek","Anek",0,2022,147,"Action","6.4","Anubhav Sinha","Ayushmann Khurrana","Ayushmann Khurrana"
"tt1392170","movie","The Hunger Games","The Hunger Games",0,2012,142,"Action","7.2","Gary Ross","Jennifer Lawrence","Josh Hutcherson"
"tt1392190","movie","Mad Max: Fury Road","Mad Max: Fury Road",0,2015,120,"Action","8.1","George Miller","Tom Hardy","Charlize Theron"
"tt1392197","movie","Marmaduke","Marmaduke",0,2010,87,"Comedy","4.3","Tom Dey","Owen Wilson","Judy Greer"
"tt1392214","movie","Prisoners","Prisoners",0,2013,153,"Crime","8.2","Denis Villeneuve","Hugh Jackman","Jake Gyllenhaal"
"tt13923084","movie","Boy Kills World","Boy Kills World",0,2023,111,"Action","6.4","Moritz Mohr","Bill Skarsgård","Jessica Rothe"
"tt13923456","movie","Mafia Mamma","Mafia Mamma",0,2023,101,"Action","5.4","Catherine Hardwicke","Toni Collette","Monica Bellucci"
"tt13927994","movie","Salaar","Salaar: Part 1 - Ceasefire",0,2023,175,"Action","6.5","Prashanth Neel","Prabhas","Prithviraj Sukumaran"
"tt1396218","movie","Mr. Popper's Penguins","Mr. Popper's Penguins",0,2011,94,"Comedy","6","Mark Waters","Jim Carrey","Carla Gugino"
"tt1396226","movie","Twice Born","Venuto al mondo",0,2012,127,"Drama","7.3","Sergio Castellitto","Penélope Cruz","Emile Hirsch"
"tt13964390","movie","Under Paris","Sous la Seine",0,2024,104,"Action","5.2","Xavier Gens","Bérénice Bejo","Nassim Lyes"
"tt1396484","movie","It","It",0,2017,135,"Fantasy","7.3","Andy Muschietti","Bill Skarsgård","Jaeden Martell"
"tt1397280","movie","Taken 2","Taken 2",0,2012,92,"Action","6.2","Olivier Megaton","Liam Neeson","Famke Janssen"
"tt1401113","movie","Dante's Inferno: An Animated Epic","Dante's Inferno: An Animated Epic",0,2010,88,"Action","6.5","Victor Cook","Graham McTavish","Vanessa Branch"
"tt1401143","movie","Rare Exports","Rare Exports",0,2010,84,"Adventure","6.6","Jalmari Helander","Jorma Tommila","Onni Tommila"
"tt1401152","movie","Unknown","Unknown",0,2011,113,"Action","6.8","Jaume Collet-Serra","Liam Neeson","Diane Kruger"
"tt1405365","movie","Celeste & Jesse Forever","Celeste & Jesse Forever",0,2012,92,"Comedy","6.6","Lee Toland Krieger","Rashida Jones","Andy Samberg"
"tt1405810","movie","Loose Cannons","Mine vaganti",0,2010,110,"Comedy","7.2","Ferzan Özpetek","Riccardo Scamarcio","Nicole Grimaudo"
"tt14060094","movie","Blacklight","Blacklight",0,2022,104,"Action","4.8","Mark Williams","Liam Neeson","Aidan Quinn"
"tt14060232","movie","Infinite Storm","Infinite Storm",0,2022,97,"Drama","5.2","Malgorzata Szumowska","Naomi Watts","Billy Howle"
"tt1409024","movie","Men in Black³","Men in Black³",0,2012,106,"Action","6.8","Barry Sonnenfeld","Will Smith","Tommy Lee Jones"
"tt14099334","movie","Bhediya","Bhediya",0,2022,156,"Comedy","6.7","Amar Kaushik","Varun Dhawan","Varun Dhawan"
"tt1410051","movie","Retreat","Retreat",0,2011,90,"Drama","5.8","Carl Tibbetts","Thandiwe Newton","Cillian Murphy"
"tt1410063","movie","The Flowers of War","Jin ling shi san chai",0,2011,146,"Drama","7.5","Yimou Zhang","Christian Bale","Ni Ni"
"tt14121726","movie","Jeepers Creepers: Reborn","Jeepers Creepers: Reborn",0,2022,88,"Horror","2.5","Timo Vuorensola","Gary Graham","Dee Wallace"
"tt12788488","movie","Deadstream","Deadstream",0,2022,87,"Comedy","6.4","Joseph Winter","Joseph Winter","Melanie Stone"
"tt12789558","movie","Belfast","Belfast",0,2021,98,"Biography","7.2","Kenneth Branagh","Jude Hill","Lewis McAskie"
"tt12844910","movie","Pathaan","Pathaan",0,2023,146,"Action","5.8","Siddharth Anand","Shah Rukh Khan","Deepika Padukone"
"tt1284575","movie","Bad Teacher","Bad Teacher",0,2011,92,"Comedy","5.7","Jake Kasdan","Cameron Diaz","Jason Segel"
"tt1285009","movie","The Strangers: Prey at Night","The Strangers: Prey at Night",0,2018,85,"Horror","5.3","Johannes Roberts","Christina Hendricks","Martin Henderson"
"tt1285016","movie","The Social Network","The Social Network",0,2010,120,"Biography","7.8","David Fincher","Jesse Eisenberg","Andrew Garfield"
"tt1285241","movie","Don 2","Don 2",0,2011,148,"Action","7.1","Farhan Akhtar","Shah Rukh Khan","Florian Lukas"
"tt1285309","movie","The Joneses","The Joneses",0,2009,96,"Comedy","6.4","Derrick Borte","Demi Moore","David Duchovny"
"tt1288558","movie","Evil Dead","Evil Dead",0,2013,91,"Horror","6.5","Fede Alvarez","Jane Levy","Shiloh Fernandez"
"tt12888462","movie","My Octopus Teacher","My Octopus Teacher",0,2020,85,"Documentary","8.1","Pippa Ehrlich","Craig Foster","Tom Foster"
"tt12889404","movie","Cyrano","Cyrano",0,2021,123,"Drama","6.4","Joe Wright","Peter Dinklage","Haley Bennett"
"tt1289401","movie","Ghostbusters","Ghostbusters",0,2016,117,"Action","6.8","Paul Feig","Melissa McCarthy","Kristen Wiig"
"tt1289403","movie","The Guernsey Literary and Potato Peel Pie Society","The Guernsey Literary and Potato Peel Pie Society",0,2018,124,"Drama","7.3","Mike Newell","Jessica Brown Findlay","Tom Courtenay"
"tt1289406","movie","Harry Brown","Harry Brown",0,2009,103,"Action","7.2","Daniel Barber","Michael Caine","Emily Mortimer"
"tt1291652","movie","Easy Money","Snabba cash",0,2010,124,"Action","6.7","Daniel Espinosa","Joel Kinnaman","Matias Varela"
"tt12921446","movie","The Exorcist: Believer","The Exorcist: Believer",0,2023,111,"Horror","4.8","David Gordon Green","Lafortune Joseph","Leslie Odom Jr."
"tt1292566","movie","How to Be Single","How to Be Single",0,2016,110,"Comedy","6.1","Christian Ditter","Dakota Johnson","Rebel Wilson"
"tt1292703","movie","Oye Lucky! Lucky Oye!","Oye Lucky! Lucky Oye!",0,2008,125,"Comedy","7.7","Dibakar Banerjee","Abhay Deol","Paresh Rawal"
"tt12996154","movie","365 Days: This Day","365 Days: This Day",0,2022,111,"Drama","2.7","Barbara Bialowas","Anna-Maria Sieklucka","Michele Morrone"
"tt1302006","movie","The Irishman","The Irishman",0,2019,209,"Biography","7.8","Martin Scorsese","Robert De Niro","Al Pacino"
"tt1302011","movie","Kung Fu Panda 2","Kung Fu Panda 2",0,2011,90,"Action","7.3","Jennifer Yuh Nelson","Jack Black","Angelina Jolie"
"tt1302067","movie","Yogi Bear","Yogi Bear",0,2010,80,"Adventure","4.6","Eric Brevig","Dan Aykroyd","Justin Timberlake"
"tt13022984","movie","Khuda Haafiz: Chapter 2 - Agni Pariksha","Khuda Haafiz: Chapter 2 - Agni Pariksha",0,2022,144,"Action","7.4","Faruk Kabir","Vidyut Jammwal","Shivaleeka Oberoi"
"tt13024674","movie","Army of Thieves","Army of Thieves",0,2021,127,"Action","6.4","Matthias Schweighöfer","Matthias Schweighöfer","Nathalie Emmanuel"
"tt13028258","movie","A Thursday","A Thursday",0,2022,128,"Drama","7.7","Behzad Khambata","Yami Gautam","Atul Kulkarni"
"tt13029044","movie","Mother/Android","Mother/Android",0,2021,110,"Drama","4.9","Mattson Tomlin","Chloë Grace Moretz","Algee Smith"
"tt13066182","movie","The Good Boss","El buen patrón",0,2021,116,"Comedy","7.1","Fernando León de Aranoa","Javier Bardem","Manolo Solo"
"tt1306980","movie","50/50","50/50",0,2011,100,"Comedy","7.6","Jonathan Levine","Joseph Gordon-Levitt","Seth Rogen"
"tt13069986","movie","After We Fell","After We Fell",0,2021,98,"Drama","4.8","Castille Landon","Josephine Langford","Hero Fiennes Tiffin"
"tt13070038","movie","After Ever Happy","After Ever Happy",0,2022,95,"Drama","4.7","Castille Landon","Josephine Langford","Hero Fiennes Tiffin"
"tt13070602","movie","A Castle for Christmas","A Castle for Christmas",0,2021,98,"Adventure","5.6","Mary Lambert","Brooke Shields","Cary Elwes"
"tt1307068","movie","Seeking a Friend for the End of the World","Seeking a Friend for the End of the World",0,2012,101,"Adventure","6.7","Lorene Scafaria","Steve Carell","Keira Knightley"
"tt13109952","movie","The Trip","I onde dager",0,2021,113,"Action","6.9","Tommy Wirkola","Noomi Rapace","Aksel Hennie"
"tt1311060","movie","A.C.O.D.","A.C.O.D.",0,2013,88,"Comedy","5.7","Stuart Zicherman","Adam Scott","Richard Jenkins"
"tt1311067","movie","Halloween II","Halloween II",0,2009,105,"Horror","4.8","Rob Zombie","Scout Taylor-Compton","Tyler Mane"
"tt1311071","movie","Kill Your Darlings","Kill Your Darlings",0,2013,104,"Biography","6.4","John Krokidas","Daniel Radcliffe","Dane DeHaan"
"tt1315981","movie","A Single Man","A Single Man",0,2009,99,"Crime","7.5","Tom Ford","Colin Firth","Julianne Moore"
"tt1316037","movie","Birdemic: Shock and Terror","Birdemic: Shock and Terror",0,2010,105,"Horror","1.7","James Nguyen","Alan Bagh","Whitney Moore"
"tt1316536","movie","The Loved Ones","The Loved Ones",0,2009,84,"Crime","6.6","Sean Byrne","Xavier Samuel","Robin McLeavy"
"tt1316540","movie","The Turin Horse","A torinói ló",0,2011,155,"Drama","7.7","Béla Tarr","János Derzsi","Erika Bók"
"tt1316622","movie","Wrecked","Wrecked",0,2010,91,"Adventure","5.3","Michael Greenspan","Adrien Brody","Caroline Dhavernas"
"tt1319718","movie","Little Big Soldier","Da bing xiao jiang",0,2010,96,"Action","6.9","Sheng Ding","Jackie Chan","Leehom Wang"
"tt1320082","movie","The Concert","Le concert",0,2009,119,"Comedy","7.5","Radu Mihaileanu","Aleksey Guskov","Mélanie Laurent"
"tt1320239","movie","Burke and Hare","Burke & Hare",0,2010,91,"Comedy","6.1","John Landis","Bill Bailey","Tom Wilkinson"
"tt1320244","movie","The Last Exorcism","The Last Exorcism",0,2010,87,"Horror","5.7","Daniel Stamm","Patrick Fabian","Ashley Bell"
"tt1320253","movie","The Expendables","The Expendables",0,2010,103,"Action","6.4","Sylvester Stallone","Sylvester Stallone","Jason Statham"
"tt1320261","movie","Gulliver's Travels","Gulliver's Travels",0,2010,85,"Adventure","4.9","Rob Letterman","Jack Black","Emily Blunt"
"tt1320291","movie","The Reef","The Reef",0,2010,94,"Adventure","5.8","Andrew Traucki","Damian Walshe-Howling","Gyton Grantley"
"tt13204490","movie","Petite Maman","Petite maman",0,2021,73,"Drama","7.4","Céline Sciamma","Joséphine Sanz","Gabrielle Sanz"
"tt1324059","movie","Wake Up Sid","Wake Up Sid",0,2009,138,"Comedy","7.6","Ayan Mukerji","Ranbir Kapoor","Konkona Sen Sharma"
"tt13249596","movie","Father of the Bride","Father of the Bride",0,2022,117,"Comedy","5.9","Gary Alazraki","Andy Garcia","Gloria Estefan"
"tt1324999","movie","The Twilight Saga: Breaking Dawn - Part 1","The Twilight Saga: Breaking Dawn - Part 1",0,2011,117,"Adventure","4.9","Bill Condon","Kristen Stewart","Robert Pattinson"
"tt1325004","movie","The Twilight Saga: Eclipse","The Twilight Saga: Eclipse",0,2010,124,"Action","5.1","David Slade","Kristen Stewart","Robert Pattinson"
"tt13274016","movie","Reptile","Reptile",0,2023,134,"Crime","6.8","Grant Singer","Benicio Del Toro","Justin Timberlake"
"tt1327773","movie","The Butler","The Butler",0,2013,132,"Biography","7.2","Lee Daniels","Forest Whitaker","Oprah Winfrey"
"tt1328634","movie","New York","New York",0,2009,153,"Crime","6.8","Kabir Khan","John Abraham","Katrina Kaif"
"tt13287846","movie","Napoleon","Napoleon",0,2023,158,"Action","6.4","Ridley Scott","Joaquin Phoenix","Vanessa Kirby"
"tt13327038","movie","Do Revenge","Do Revenge",0,2022,118,"Comedy","6.3","Jennifer Kaytin Robinson","Camila Mendes","Maya Hawke"
"tt1333125","movie","Movie 43","Movie 43",0,2013,94,"Comedy","4.3","Elizabeth Banks","Emma Stone","Stephen Merchant"
"tt13334578","movie","Ganapath","Ganapath",0,2023,133,"Action","2.8","Vikas Bahl","Tiger Shroff","Tiger Shroff"
"tt1333667","movie","When You're Strange","When You're Strange",0,2009,86,"Documentary","7.6","Tom DiCillo","Johnny Depp","John Densmore"
"tt1334102","movie","The Resident","The Resident",0,2011,91,"Crime","5.3","Antti J. Jokinen","Hilary Swank","Jeffrey Dean Morgan"
"tt13391710","movie","Jana Gana Mana","Jana Gana Mana",0,2022,162,"Crime","8.3","Dijo Jose Antony","Prithviraj Sukumaran","Suraj Venjaramoodu"
"tt13429362","movie","In the Earth","In the Earth",0,2021,107,"Drama","5.1","Ben Wheatley","Joel Fry","Reece Shearsmith"
"tt13429870","movie","Robot Dreams","Robot Dreams",0,2023,103,"Animation","7.6","Pablo Berger","Pablo Berger","Pablo Berger"
"tt13430858","movie","What's Love Got to Do with It?","What's Love Got to Do with It?",0,2022,108,"Comedy","6.3","Shekhar Kapur","Mim Shaikh","Iman Boujelouah"
"tt1343092","movie","The Great Gatsby","The Great Gatsby",0,2013,143,"Drama","7.2","Baz Luhrmann","Leonardo DiCaprio","Carey Mulligan"
"tt1343097","movie","The Girl Who Kicked the Hornet's Nest","Luftslottet som sprängdes",0,2009,147,"Crime","7.3","Daniel Alfredson","Michael Nyqvist","Noomi Rapace"
"tt13433802","movie","A Quiet Place: Day One","A Quiet Place: Day One",0,2024,99,"Drama","6.8","Michael Sarnoski","Lupita Nyong'o","Joseph Quinn"
"tt1343703","movie","Fortress of War","Brestskaya krepost",0,2010,138,"Action","7.4","Aleksandr Kott","Aleksey Kopashov","Andrey Merzlikin"
"tt1343727","movie","Dredd","Dredd",0,2012,95,"Action","7.1","Pete Travis","Karl Urban","Olivia Thirlby"
"tt13491110","movie","Antim: The Final Truth","Antim: The Final Truth",0,2021,138,"Action","6.2","Mahesh Manjrekar","Salman Khan","Aayush Sharma"
"tt13491678","movie","72 Hoorain","72 Hoorain",0,2019,80,"Crime","7.1","Sanjay Puran Singh Chauhan","Saru Maini","Mukesh Agrohari"
"tt1349451","movie","Butter","Butter",0,2011,90,"Comedy","6.2","Jim Field Smith","Jennifer Garner","Yara Shahidi"
"tt13539646","movie","The Wandering Earth II","Liu lang di qiu 2",0,2023,173,"Action","6.8","Frant Gwo","Jing Wu","Yi Sha"
"tt13634480","movie","The Ice Age Adventures of Buck Wild","The Ice Age Adventures of Buck Wild",0,2022,82,"Adventure","4.3","Marshall Fels Elliott","Utkarsh Ambudkar","Sean Kenin"
"tt13640696","movie","See How They Run","See How They Run",0,2022,98,"Comedy","6.5","Tom George","Kieran Hodgson","Pearl Chanda"
"tt1365050","movie","Beasts of No Nation","Beasts of No Nation",0,2015,137,"Drama","7.7","Cary Joji Fukunaga","Abraham Attah","Emmanuel Affadzi"
"tt13651628","movie","Belle","Ryû to sobakasu no hime",0,2021,121,"Adventure","7.1","Mamoru Hosoda","Kaho Nakamura","Kaho Nakamura"
"tt13651794","movie","May December","May December",0,2023,117,"Drama","6.8","Todd Haynes","Natalie Portman","Chris Tenzis"
"tt13694628","movie","Nitram","Nitram",0,2021,112,"Crime","7.1","Justin Kurzel","Caleb Landry Jones","Judy Davis"
"tt1369706","movie","The Ward","The Ward",0,2010,89,"Horror","5.5","John Carpenter","Amber Heard","Mamie Gummer"
"tt1374989","movie","Pride and Prejudice and Zombies","Pride and Prejudice and Zombies",0,2016,108,"Action","5.8","Burr Steers","Lily James","Sam Riley"
"tt1374992","movie","Upside Down","Upside Down",0,2012,109,"Drama","6.3","Juan Solanas","Jim Sturgess","Kirsten Dunst"
"tt13751694","movie","Animal","Animal",0,2023,204,"Action","6.2","Sandeep Reddy Vanga","Ranbir Kapoor","Anil Kapoor"
"tt1379177","movie","The Disappearance of Alice Creed","The Disappearance of Alice Creed",0,2009,100,"Crime","6.7","J Blakeson","Gemma Arterton","Eddie Marsan"
"tt1379182","movie","Dogtooth","Kynodontas",0,2009,97,"Drama","7.2","Yorgos Lanthimos","Christos Stergioglou","Michele Valley"
"tt13793230","movie","Jaadugar","Jaadugar",0,2022,167,"Comedy","6.8","Sameer Saxena","Jitendra Kumar","Arushi Sharma"
"tt13795296","movie","Thank God","Thank God",0,2022,121,"Comedy","5.6","Indra Kumar","Sidharth Malhotra","Ajay Devgn"
"tt13841850","movie","Men","Men",0,2022,100,"Drama","6.1","Alex Garland","Jessie Buckley","Rory Kinnear"
"tt1389072","movie","Downsizing","Downsizing",0,2017,135,"Drama","5.8","Alexander Payne","Matt Damon","Christoph Waltz"
"tt1389096","movie","Stand Up Guys","Stand Up Guys",0,2012,95,"Comedy","6.4","Fisher Stevens","Al Pacino","Christopher Walken"
"tt1389127","movie","Texas Killing Fields","Texas Killing Fields",0,2011,105,"Crime","5.7","Ami Canaan Mann","Sam Worthington","Jeffrey Dean Morgan"
"tt1389137","movie","We Bought a Zoo","We Bought a Zoo",0,2011,124,"Comedy","7","Cameron Crowe","Matt Damon","Scarlett Johansson"
"tt1397514","movie","Journey 2: The Mysterious Island","Journey 2: The Mysterious Island",0,2012,94,"Action","5.7","Brad Peyton","Josh Hutcherson","Dwayne Johnson"
"tt13978306","movie","Brazen","Brazen",0,2022,94,"Crime","4.2","Monika Mitchell","Alyssa Milano","Sam Page"
"tt1398426","movie","Straight Outta Compton","Straight Outta Compton",0,2015,147,"Biography","7.8","F. Gary Gray","O'Shea Jackson Jr.","Corey Hawkins"
"tt13984924","movie","Fauci","Fauci",0,2021,104,"Biography","6.5","John Hoffman","Bono","George W. Bush"
"tt1402488","movie","Happy Feet Two","Happy Feet Two",0,2011,100,"Adventure","5.8","George Miller","Elijah Wood","Robin Williams"
"tt1403177","movie","Hesher","Hesher",0,2010,106,"Comedy","6.9","Spencer Susser","Joseph Gordon-Levitt","Devin Brochu"
"tt1403214","movie","Paradise: Love","Paradies: Liebe",0,2012,120,"Drama","7","Ulrich Seidl","Margarete Tiesel","Peter Kazungu"
"tt1403241","movie","Wolves","Wolves",0,2014,91,"Action","5.3","David Hayter","Lucas Till","Stephen McHattie"
"tt1407049","movie","Altitude","Altitude",0,2010,90,"Horror","4.8","Kaare Andrews","Jessica Lowndes","Julianna Guill"
"tt1407061","movie","Just Wright","Just Wright",0,2010,100,"Comedy","5.9","Sanaa Hamri","Queen Latifah","Common"
"tt1407084","movie","Twelve","Twelve",0,2010,93,"Action","5.6","Joel Schumacher","Chace Crawford","Emma Roberts"
"tt14107554","movie","Dasvi","Dasvi",0,2022,125,"Comedy","7.4","Tushar Jalota","Abhishek Bachchan","Nimrat Kaur"
"tt14109724","movie","Ticket to Paradise","Ticket to Paradise",0,2022,104,"Comedy","6.1","Ol Parker","George Clooney","Sean Lynch"
"tt1411238","movie","No Strings Attached","No Strings Attached",0,2011,108,"Comedy","6.2","Ivan Reitman","Natalie Portman","Ashton Kutcher"
"tt1411250","movie","Riddick","Riddick",0,2013,119,"Action","6.4","David Twohy","Vin Diesel","Karl Urban"
"tt1412386","movie","The Best Exotic Marigold Hotel","The Best Exotic Marigold Hotel",0,2011,124,"Comedy","7.2","John Madden","Judi Dench","Bill Nighy"
"tt1412528","movie","Table 19","Table 19",0,2017,87,"Comedy","5.8","Jeffrey Blitz","Anna Kendrick","Lisa Kudrow"
"tt14128670","movie","Kimi","Kimi",0,2022,89,"Crime","6.3","Steven Soderbergh","Zoë Kravitz","Byron Bowers"
"tt1417075","movie","In Darkness","W ciemnosci",0,2011,145,"Drama","7.3","Agnieszka Holland","Robert Wieckiewicz","Benno Fürmann"
"tt14174940","movie","Interceptor","Interceptor",0,2022,99,"Action","4.7","Matthew Reilly","Elsa Pataky","Luke Bracey"
"tt14176542","movie","Bardo: False Chronicle of a Handful of Truths","Bardo, falsa crónica de unas cuantas verdades",0,2022,159,"Comedy","6.7","Alejandro G. Iñárritu","Daniel Giménez Cacho","Griselda Siciliani"
"tt14209560","movie","Bheemla Nayak","Bheemla Nayak",0,2022,130,"Action","6.3","Saagar K Chandra","Pawan Kalyan","Rana Daggubati"
"tt14209916","movie","Cocaine Bear","Cocaine Bear",0,2023,95,"Comedy","5.9","Elizabeth Banks","Keri Russell","Alden Ehrenreich"
"tt1421051","movie","Somewhere","Somewhere",0,2010,97,"Comedy","6.3","Sofia Coppola","Stephen Dorff","Elle Fanning"
"tt14217100","movie","Ferry","Ferry",0,2021,106,"Action","7","Cecilia Verheyden","Frank Lammers","Elise Schaap"
"tt1422020","movie","Dog Pound","Dog Pound",0,2010,91,"Crime","7","Kim Chapiron","Adam Butcher","Shane Kippel"
"tt1422032","movie","Even the Rain","También la lluvia",0,2010,103,"Drama","7.4","Icíar Bollaín","Gael García Bernal","Luis Tosar"
"tt1422136","movie","A Lonely Place to Die","A Lonely Place to Die",0,2011,99,"Action","6.2","Julian Gilbey","Alec Newman","Ed Speleers"
"tt14253846","movie","Speak No Evil","Speak No Evil",0,2022,97,"Drama","6.6","Christian Tafdrup","Morten Burian","Sidsel Siem Koch"
"tt1426329","movie","Lovelace","Lovelace",0,2013,93,"Biography","6.2","Rob Epstein","Amanda Seyfried","Peter Sarsgaard"
"tt14263856","movie","Last the Night","Last the Night",0,2022,88,"Horror","4.6","Nick Leisure","Brian Austin Green","Makena Taylor"
"tt14295590","movie","Mrs. Chatterjee vs. Norway","Mrs. Chatterjee vs. Norway",0,2023,144,"Biography","7.3","Ashima Chibber","Rani Mukerji","Jim Sarbh"
"tt14298328","movie","Look Both Ways","Look Both Ways",0,2022,110,"Comedy","6.3","Wanuri Kahiu","Lili Reinhart","Danny Ramirez"
"tt1430132","movie","The Wolverine","The Wolverine",0,2013,126,"Action","6.7","James Mangold","Hugh Jackman","Will Yun Lee"
"tt1430607","movie","Arthur Christmas","Arthur Christmas",0,2011,97,"Adventure","7.1","Sarah Smith","James McAvoy","Jim Broadbent"
"tt1430612","movie","Brick Mansions","Brick Mansions",0,2014,90,"Action","5.6","Camille Delamarre","Paul Walker","David Belle"
"tt1430615","movie","Big Miracle","Big Miracle",0,2012,107,"Biography","6.5","Ken Kwapis","Drew Barrymore","John Krasinski"
