"tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","runtimeMinutes","genre","averageRating","Director","Star1","Star2"
"tt10341034","movie","Black Box","Boîte noire",0,2021,129,"Drama","7.2","Yann Gozlan","Pierre Niney","Lou de Laâge"
"tt10341196","movie","Gigi & Nate","Gigi & Nate",0,2022,114,"Drama","6.7","Nick Hamm","Charlie Rowe","Marcia Gay Harden"
"tt10342228","movie","The Shipment","The Shipment",0,2021,93,"Action","3.5","Shawn Welling","Tom Vera","Robert LaSardo"
"tt10342730","movie","Spiral","Spiral: From the Book of Saw",0,2021,93,"Horror","5.2","Darren Lynn Bousman","Chris Rock","Samuel L. Jackson"
"tt10342914","movie","Lair","Lair",0,2021,96,"Horror","4.2","Adam Ethan Crow","Oded Fehr","Corey Johnson"
"tt10343028","movie","Armageddon Time","Armageddon Time",0,2022,114,"Drama","6.5","James Gray","Anne Hathaway","Jeremy Strong"
"tt10345782","movie","The Catholic School","La scuola cattolica",0,2021,106,"Drama","5.6","Stefano Mordini","Benedetta Porcaroli","Giulio Pranno"
"tt10370710","movie","The Worst Person in the World","Verdens verste menneske",0,2021,128,"Comedy","7.7","Joachim Trier","Renate Reinsve","Anders Danielsen Lie"
"tt10370812","movie","The Settlers","Los colonos",0,2023,97,"Crime","7","Felipe Gálvez Haberle","Mark Stanley","Camilo Arancibia"
"tt10370822","movie","Detective Chinatown 3","Tang ren jie tan an 3",0,2021,136,"Action","5.6","Sicheng Chen","Baoqiang Wang","Haoran Liu"
"tt10373344","movie","Fisherman's Friends: One and All","Fisherman's Friends: One and All",0,2022,111,"Comedy","6.4","Meg Leonard","James Purefoy","Sam Swainsbury"
"tt10375094","movie","Pada","Pada",0,2022,130,"Crime","7.8","Kamal K.M.","Kunchacko Boban","Vinayakan"
"tt10375396","movie","God's Creatures","God's Creatures",0,2022,100,"Drama","6","Saela Davis","Seán T. Ó Meallaigh","Paul Mescal"
"tt10415494","movie","Ek Love Ya","Ek Love Ya",0,2022,151,"Action","5.6","Prem","Raanna","Reeshma"
"tt10415600","movie","Salaga","Salaga",0,2021,124,"Action","6.9","Duniya Vijay","Duniya Vijay","Dhananjaya"
"tt10418662","movie","Awake","Awake",0,2021,96,"Action","4.9","Mark Raso","Gina Rodriguez","Ariana Greenblatt"
"tt10430850","movie","Rushed","Rushed",0,2021,101,"Crime","5.7","Vibeke Muasya","Siobhan Fallon Hogan","Robert Patrick"
"tt10534500","movie","#Home","#Home",0,2021,158,"Drama","8.8","Rojin Thomas","Indrans","Sreenath Bhasi"
"tt10537660","movie","Do You Do You Saint-Tropez","Mystère à Saint-Tropez",0,2021,89,"Comedy","4.9","Nicolas Benamou","Christian Clavier","Benoît Poelvoorde"
"tt10540510","movie","Inu-oh","Inu-oh",0,2021,98,"Animation","7.1","Masaaki Yuasa","Avu-chan","Mirai Moriyama"
"tt10569922","movie","Bunty Aur Babli 2","Bunty Aur Babli 2",0,2021,138,"Comedy","4.1","Varun V. Sharma","Saif Ali Khan","Rani Mukerji"
"tt10601552","movie","Slapface","Slapface",0,2021,85,"Horror","5.1","Jeremiah Kipp","August Maturo","Mike Manning"
"tt10602132","movie","Something Is About to Happen","Que nadie duerma",0,2023,122,"Horror","5.9","Antonio Méndez Esparza","Malena Alterio","Aitana Sánchez-Gijón"
"tt10605812","movie","The Girl Who Killed Her Parents","A Menina que Matou os Pais",0,2021,85,"Crime","5.9","Mauricio Eça","Leonardo Bittencourt","Carla Diaz"
"tt10648342","movie","Thor: Love and Thunder","Thor: Love and Thunder",0,2022,118,"Action","6.2","Taika Waititi","Chris Hemsworth","Natalie Portman"
"tt10648714","movie","Chernobyl: Abyss","Chernobyl",0,2021,136,"Drama","5.2","Danila Kozlovskiy","Danila Kozlovskiy","Oksana Akinshina"
"tt10651230","movie","The Peasants","Chlopi",0,2023,114,"Animation","7.7","DK Welchman","Kamila Urzedowska","Robert Gulaczyk"
"tt10676012","movie","To All the Boys: Always and Forever","To All the Boys: Always and Forever",0,2021,109,"Comedy","6.3","Michael Fimognari","Lana Condor","Noah Centineo"
"tt10676048","movie","The Marvels","The Marvels",0,2023,105,"Action","5.5","Nia DaCosta","Brie Larson","Brie Larson"
"tt10680838","movie","Take the Night","Take the Night",0,2022,82,"Crime","5.4","Seth McTigue","Seth McTigue","Roy Huang"
"tt10709484","movie","Don","Don",0,2022,165,"Comedy","6.8","Cibi Chakravarthi","Sivakarthikeyan","Priyanka Arulmohan"
"tt10712928","movie","Stars Fell on Alabama","Stars Fell on Alabama",0,2021,103,"Comedy","5.6","V.W. Scheich","James Maslow","Ciara Hanna"
"tt10715446","movie","Yakuza Princess","Yakuza Princess",0,2021,111,"Thriller","4.8","Vicente Amorim","MASUMI","Jonathan Rhys Meyers"
"tt10752004","movie","Love Hard","Love Hard",0,2021,104,"Comedy","6.3","Hernán Jiménez","Nina Dobrev","Jimmy O. Yang"
"tt10756184","movie","Saloum","Saloum",0,2021,84,"Action","6.2","Jean Luc Herbulot","Yann Gael","Evelyne Ily Juhen"
"tt10761694","movie","Tadap","Tadap",0,2021,126,"Action","5.1","Milan Luthria","Ahan Shetty","Tara Sutaria"
"tt10763820","movie","Night Teeth","Night Teeth",0,2021,107,"Action","5.7","Adam Randall","Jorge Lendeborg Jr.","Debby Ryan"
"tt10766468","movie","Gintama: The Final","Gintama: The Final",0,2021,104,"Action","8.5","Chizuru Miyawaki","Greg Ayres","Greg Ayres"
"tt10767052","movie","Next Goal Wins","Next Goal Wins",0,2023,104,"Comedy","6.5","Taika Waititi","Michael Fassbender","Oscar Kightley"
"tt10846008","movie","Bobcat Moretti","Bobcat Moretti",0,2022,96,"Drama","6.3","Rob Margolies","Tim Realbuto","Vivica A. Fox"
"tt10850264","movie","Squaring the Circle: The Story of Hipgnosis","Squaring the Circle: The Story of Hipgnosis",0,2022,101,"Documentary","7.7","Anton Corbijn","Paul McCartney","Robert Plant"
"tt10851414","movie","a-ha: The Movie","a-ha: The Movie",0,2021,109,"Biography","7","Thomas Robsahm","a-ha","Morten Harket"
"tt10893170","movie","Bhoomi","Bhoomi",0,2021,128,"Action","4.7","Lakshman","Jayam Ravi","Nidhhi Agerwal"
"tt10895556","movie","Rashmi Rocket","Rashmi Rocket",0,2021,129,"Drama","7.2","Akarsh Khurana","Taapsee Pannu","Priyanshu Painyuli"
"tt10895576","movie","Mimi","Mimi",0,2021,132,"Comedy","7.8","Rajesh Bhatia","Kriti Sanon","Evelyn Edwards"
"tt10896398","movie","Boogie","Boogie",0,2021,90,"Drama","5.2","Eddie Huang","Taylor Takahashi","Pamelyn Chee"
"tt10896634","movie","Long Story Short","Long Story Short",0,2021,90,"Comedy","6.6","Josh Lawson","Rafe Spall","Zahra Newman"
"tt10899402","movie","Hideout","Hideout",0,2021,114,"Horror","4.3","Kris Roselli","Katie Lyons","Chris Wolfe"
"tt10934196","movie","South Wind 2: Speed Up","Juzni vetar 2: Ubrzanje",0,2021,127,"Crime","6.3","Milos Avramovic","Milos Bikovic","Miodrag Radonjic"
"tt10935560","movie","Dark Glasses","Occhiali neri",0,2022,86,"Horror","5.1","Dario Argento","Ilenia Pastorelli","Asia Argento"
"tt10935956","movie","Kira & El Gin","Kira & El Gin",0,2022,175,"Action","7.9","Marwan Hamed","Karim Abdel Aziz","Ahmed Ezz"
"tt10944596","movie","Here Today","Here Today",0,2021,117,"Comedy","6.7","Billy Crystal","Billy Crystal","Chad Jennings"
"tt10944760","movie","Titane","Titane",0,2021,108,"Drama","6.5","Julia Ducournau","Vincent Lindon","Agathe Rousselle"
"tt10945274","movie","Vicky and Her Mystery","Mystère",0,2021,84,"Adventure","6.3","Denis Imbert","Vincent Elbaz","Shanna Keil"
"tt10945288","movie","The Wolf and the Lion","Le loup et le lion",0,2021,99,"Adventure","6.2","Gilles de Maistre","Molly Kunz","Graham Greene"
"tt10973118","movie","Netrikann","Netrikann",0,2021,146,"Crime","5.9","Milind Rau","Nayanthara","Ajmal Ameer"
"tt10975604","movie","The Boy Who Killed My Parents","O Menino que Matou Meus Pais",0,2021,87,"Crime","6","Mauricio Eça","Carla Diaz","Leonardo Bittencourt"
"tt10981012","movie","Veerame Vaagai Soodum","Veerame Vaagai Soodum",0,2022,166,"Action","6.3","Thu Pa Saravanan","Vishal","Dimple Hayathi"
"tt10981304","movie","Sreekaram","Sreekaram",0,2021,122,"Drama","7.3","Kishor B.","Sharwanand","Priyanka Arulmohan"
"tt11009596","movie","The Land of the Sons","La terra dei figli",0,2021,120,"Drama","6.3","Claudio Cupellini","Leon de la Vallée","Paolo Pierobon"
"tt11010888","movie","Student Body","Student Body",0,2022,89,"Horror","4.4","Lee Ann Kurr","Christian Camargo","Montse Hernandez"
"tt11012066","movie","Home Sweet Home Alone","Home Sweet Home Alone",0,2021,93,"Comedy","3.6","Dan Mazer","Ellie Kemper","Rob Delaney"
"tt11012320","movie","The Hole","Il buco",0,2021,93,"Drama","6.6","Michelangelo Frammartino","Nicola Lanza","Antonio Lanza"
"tt11023754","movie","Home Minister","Home Minister",0,2022,124,"Action","7.5","Sujay K. Srihari","Avinash","Malavika Avinash"
"tt11024580","movie","Rang De","Rang De",0,2021,130,"Comedy","6.3","Venky Atluri","Nithiin","Keerthy Suresh"
"tt11026788","movie","Ye Mard Bechara","yeh mard bechara",0,2021,134,"Comedy","7.9","Anup Thapa","Veeraj Rao","Manukriti Pahwa"
"tt11027288","movie","Beneath Us All","Beneath Us All",0,2023,91,"Drama","5","Harley Wallen","Sean Whalen","Maria Olsen"
"tt11027830","movie","Haseen Dillruba","Haseen Dillruba",0,2021,135,"Crime","6.9","Vinil Mathew","Taapsee Pannu","Vikrant Massey"
"tt11068094","movie","White Bird","White Bird",0,2023,120,"Adventure","7.2","Marc Forster","Gillian Anderson","Helen Mirren"
"tt11069220","movie","Shrapnel","Shrapnel",0,2023,89,"Action","4.9","William Kaufman","Cam Gigandet","Jason Patric"
"tt11097384","movie","Spaceman","Spaceman",0,2024,107,"Adventure","5.7","Johan Renck","Adam Sandler","Carey Mulligan"
"tt11102262","movie","Cadaver","Cadaver",0,2022,123,"Crime","6.6","Anoop Panicker","Amala Paul","Riythvika Panneerselvam"
"tt11102314","movie","Tribhanga","Tribhanga",0,2021,95,"Drama","6.2","Renuka Shahane","Kajol","Tanvi Azmi"
"tt11105376","movie","The Nest","The Bewailing",0,2021,100,"Drama","3.3","James Suttles","Sarah Navratil","Maple Suttles"
"tt11131464","movie","The Novice","The Novice",0,2021,97,"Drama","6.5","Lauren Hadaway","Isabelle Fuhrman","Amy Forsyth"
"tt11136276","movie","Azor","Azor",0,2021,100,"Drama","6.5","Andreas Fontana","Fabrizio Rongione","Stéphanie Cléau"
"tt11138512","movie","The Northman","The Northman",0,2022,137,"Action","7","Robert Eggers","Alexander Skarsgård","Nicole Kidman"
"tt11138912","movie","Vickida No Varghodo","Vickida No Varghodo",0,2022,156,"Comedy","8.1","Rahul Bhole","Malhar Thakar","Manasi Rachh"
"tt11142762","movie","Pagglait","Pagglait",0,2021,114,"Comedy","6.9","Umesh Bist","Sanya Malhotra","Sayani Gupta"
"tt11165716","movie","North Hollywood","North Hollywood",0,2021,93,"Comedy","5.9","Mikey Alfred","Ryder McLaughlin","Miranda Cosgrove"
"tt11173160","movie","Qismat 2","Qismat 2",0,2021,155,"Drama","6.7","Jagdeep Sidhu","Ammy Virk","Sargun Mehta"
"tt11173544","movie","JFK Revisited: Through the Looking Glass","JFK Revisited: Through the Looking Glass",0,2021,118,"Documentary","7.5","Oliver Stone","Donald Sutherland","Whoopi Goldberg"
"tt11203022","movie","Sex Appeal","Sex Appeal",0,2022,90,"Comedy","5.3","Talia Osteen","Mika Abdalla","Jake Short"
"tt11209212","movie","See for Me","See for Me",0,2021,92,"Crime","5.8","Randall Okita","Kim Coates","Jessica Parker Kennedy"
"tt11210390","movie","Asterix & Obelix: The Middle Kingdom","Astérix & Obélix : L'empire du milieu",0,2023,112,"Adventure","5.1","Guillaume Canet","Guillaume Canet","Gilles Lellouche"
"tt11212572","movie","Nocebo","Nocebo",0,2022,96,"Horror","5.9","Lorcan Finnegan","Eva Green","Mark Strong"
"tt11240348","movie","The Exorcism","The Exorcism",0,2024,95,"Horror","4.5","Joshua John Miller","Russell Crowe","Ryan Simpkins"
"tt11242162","movie","Rise","Rise",0,2022,113,"Biography","7","Akin Omotoso","Dayo Okeniyi","Yetide Badaki"
"tt11242718","movie","The Last Victim","The Last Victim",0,2021,112,"Action","5","Naveen A. Chathapuram","Ali Larter","Ralph Ineson"
"tt11245972","movie","Scream","Scream",0,2022,114,"Horror","6.3","Matt Bettinelli-Olpin","Neve Campbell","Courteney Cox"
"tt11246434","movie","Lethal Virus","Lethal Virus",0,2021,87,"Action","1.8","Daniel Hernández Torrado","Christian Stamm","Loretta Hope"
"tt11271990","movie","Ali & the Queens","Ali & the Queens",0,2021,100,"Comedy","7","Lucky Kuswandi","Iqbaal Dhiafakhri Ramadhan","Aurora Ribero"
"tt11274492","movie","The Out-Laws","The Out-Laws",0,2023,95,"Action","5.4","Tyler Spindel","Adam Devine","Pierce Brosnan"
"tt11278476","movie","Rescued by Ruby","Rescued by Ruby",0,2022,90,"Biography","7.1","Katt Shea","Grant Gustin","Scott Wolf"
"tt11281220","movie","Intoxicated by Love","Maste eshgh",0,2024,118,"Drama","8.4","Hasan Fathi","Parsa Pirouzfar","Shahab Hosseini"
"tt11307724","movie","John and the Hole","John and the Hole",0,2021,103,"Drama","5.2","Pascual Sisto","Charlie Shotwell","Michael C. Hall"
"tt11307814","movie","Red Dot","Red Dot",0,2021,86,"Drama","5.5","Alain Darborg","Nanna Blondell","Anastasios Soulis"
"tt11310608","movie","Waiting for Bojangles","En attendant Bojangles",0,2021,124,"Comedy","6.4","Régis Roinsard","Romain Duris","Virginie Efira"
"tt11310670","movie","Madeleine Collins","Madeleine Collins",0,2021,102,"Drama","6.2","Antoine Barraud","Virginie Efira","Quim Gutiérrez"
"tt11314148","movie","Shiddat","Shiddat",0,2021,146,"Romance","7.6","Kunal Deshmukh","Sunny Kaushal","Radhika Madan"
"tt11316680","movie","Trees of Peace","Trees of Peace",0,2021,97,"Drama","6.5","Alanna Brown","Eliane Umuhire","Charmaine Bingwa"
"tt11318302","movie","Sadha Nannu Nadipe","Sadha Nannu Nadipe",0,2022,144,"Comedy","6.5","Lanka Pratheek Prem Karan","Mahesh Achanta","Mohammad Ali"
"tt11331792","movie","Great Photo, Lovely Life","Great Photo, Lovely Life",0,2023,112,"Documentary","7.5","Rachel Beth Anderson","Bill Flickinger","Angie Minnick"
"tt11332484","movie","The Road Dance","The Road Dance",0,2021,116,"Drama","7","Richie Adams","Hermione Corfield","Will Fletcher"
"tt11341742","movie","In Search of Tomorrow","In Search of Tomorrow",0,2022,305,"Documentary","7.7","David A. Weiner","Nancy Allen","Sean Young"
"tt11379584","movie","Luzzu","Luzzu",0,2021,94,"Drama","6.9","Alex Camilleri","Jesmark Scicluna","Marlene Schranz"
"tt11379988","movie","James","James",0,2022,149,"Action","7.4","Chethan Kumar","Puneeth Rajkumar","Priya Anand"
"tt11384004","movie","Love Story","Love Story",0,2021,155,"Romance","6.8","Sekhar Kammula","Naga Chaitanya Akkineni","Sai Pallavi"
"tt11385078","movie","Tuck Jagadish","Tuck Jagadish",0,2021,145,"Action","5.6","Shiva Nirvana","Nani","Ritu Varma"
"tt11388278","movie","A Week Away","A Week Away",0,2021,94,"Drama","5.8","Roman White","Kevin Quinn","Bailee Madison"
"tt11388416","movie","Ida Red","Ida Red",0,2021,111,"Drama","5.6","John Swab","Josh Hartnett","Frank Grillo"
"tt11389748","movie","Mass","Mass",0,2021,111,"Drama","7.6","Fran Kranz","Jason Isaacs","Martha Plimpton"
"tt11389868","movie","Marvelous and the Black Hole","Marvelous and the Black Hole",0,2021,81,"Comedy","6.2","Kate Tsang","Miya Cech","Rhea Perlman"
"tt11389872","movie","Kingdom of the Planet of the Apes","Kingdom of the Planet of the Apes",0,2024,145,"Action","7.2","Wes Ball","Owen Teague","Freya Allan"
"tt11390180","movie","Upon the Magic Roads","Konyok-gorbunok",0,2021,111,"Adventure","5.7","Oleg Pogodin","Paulina Andreeva","Ekaterina Baygozina"
"tt10483152","movie","Unicorn Wars","Unicorn Wars",0,2022,92,"Action","6.8","Alberto Vázquez","Jon Goiri","Jaione Insausti"
"tt10483386","movie","Mumbai Saga","Mumbai Saga",0,2021,135,"Action","5.8","Sanjay Gupta","John Abraham","Emraan Hashmi"
"tt10515864","movie","Furioza","Furioza",0,2021,139,"Action","6.3","Cyprian T. Olencki","Mateusz Banasiuk","Weronika Ksiazkiewicz"
"tt10515988","movie","Paranormal Activity: Next of Kin","Paranormal Activity: Next of Kin",0,2021,98,"Horror","5.3","William Eubank","Emily Bader","Roland Buck III"
"tt10516196","movie","The Getaway King","Najmro: Kocha, kradnie, szanuje",0,2021,100,"Action","6.5","Mateusz Rakowicz","Dawid Ogrodnik","Robert Wieckiewicz"
"tt10518176","movie","Padavettu","Padavettu",0,2022,145,"Action","6.9","Liju Krishna","Nivin Pauly","Aditi Balan"
"tt10521144","movie","Nightbooks","Nightbooks",0,2021,103,"Family","5.8","David Yarovesky","Winslow Fegley","Lidya Jewett"
"tt10545296","movie","The Hunger Games: The Ballad of Songbirds & Snakes","The Hunger Games: The Ballad of Songbirds & Snakes",0,2023,157,"Action","6.7","Francis Lawrence","Rachel Zegler","Tom Blyth"
"tt10545696","movie","Maigret","Maigret",0,2022,89,"Crime","5.9","Patrice Leconte","Gérard Depardieu","Jade Labeste"
"tt10545704","movie","Farewell, Mr. Haffmann","Adieu Monsieur Haffmann",0,2021,115,"Drama","7","Fred Cavayé","Daniel Auteuil","Gilles Lellouche"
"tt10579952","movie","Master","Master",0,2021,179,"Action","7.4","Lokesh Kanagaraj","Joseph Vijay","Vijay Sethupathi"
"tt10580188","movie","Guardians of Time","Guardians of Time",0,2022,99,"Action","3.7","Stephen Shimek","Natalie Daniels","Ava Torres"
"tt10617192","movie","Once Upon a Lifetime","Once Upon a Lifetime",0,2021,85,"Drama","7.9","David Skato","Arie Thompson","Jensen Atwood"
"tt10622972","movie","Jhimma","Jhimma",0,2021,130,"Comedy","7.4","Hemant Dhome","Namratha Anap","Akshata Apte"
"tt10638522","movie","Talk to Me","Talk to Me",0,2022,95,"Horror","7.1","Danny Philippou","Ari McCarthy","Hamish Phillips"
"tt10640346","movie","Babylon","Babylon",0,2022,189,"Comedy","7.1","Damien Chazelle","Brad Pitt","Margot Robbie"
"tt10643926","movie","The Storied Life of A.J. Fikry","The Storied Life of A.J. Fikry",0,2022,105,"Comedy","6.6","Hans Canosa","Christina Hendricks","Lucy Hale"
"tt10644708","movie","Dhokha","Dhokha: Round D Corner",0,2022,122,"Crime","6.2","Kookie Gulati","Madhavan","Khushali Kumar"
"tt10696586","movie","Marry Me Again?","El-Badh la Yadhhab lel-Madhoon Marratain",0,2021,100,"Comedy","5.3","Ahmed El Gendy","Karim Abdel Aziz","Ahmed Fahmy"
"tt10696784","movie","The Harder They Fall","The Harder They Fall",0,2021,139,"Action","6.6","Jeymes Samuel","Jonathan Majors","Zazie Beetz"
"tt10696896","movie","Stillwater","Stillwater",0,2021,139,"Crime","6.6","Tom McCarthy","Matt Damon","Camille Cottin"
"tt10698174","movie","Wolf","Wolf",0,2021,99,"Drama","5.1","Nathalie Biancheri","George MacKay","George MacKay"
"tt10698680","movie","K.G.F: Chapter 2","K.G.F: Chapter 2",0,2022,166,"Action","8.3","Prashanth Neel","Yash","Sanjay Dutt"
"tt10699086","movie","Bachchhan Paandey","Bachchhan Paandey",0,2022,147,"Action","5","Farhad Samji","Akshay Kumar","Kriti Sanon"
"tt10701074","movie","Ponniyin Selvan: Part I","Ponniyin Selvan: Part One",0,2022,167,"Action","7.6","Mani Ratnam","Vikram","Aishwarya Rai Bachchan"
"tt10703978","movie","The Free Fall","The Free Fall",0,2021,82,"Drama","4.6","Adam Stilwell","Andrea Londo","Shawn Ashmore"
"tt10719958","movie","The Birthday Cake","The Birthday Cake",0,2021,93,"Crime","4.4","Jimmy Giannopoulos","Shiloh Fernandez","Val Kilmer"
"tt10720352","movie","Arthur the King","Arthur the King",0,2024,107,"Adventure","7","Simon Cellan Jones","Mark Wahlberg","Simu Liu"
"tt10723416","movie","Look at Me: XXXTentacion","Look at Me: XXXTentacion",0,2022,108,"Documentary","7.5","Sabaah Folayan","XXXTentacion","Cleopatra Bernard"
"tt10805970","movie","Raangi","Raangi",0,2022,121,"Action","4.7","M. Saravanan","Trisha Krishnan","Anaswara Rajan"
"tt10806040","movie","Valimai","Valimai",0,2022,178,"Action","6.1","H. Vinoth","Ajith Kumar","Huma Qureshi"
"tt10832274","movie","Swan Song","Swan Song",0,2021,105,"Biography","7","Todd Stephens","Udo Kier","Jennifer Coolidge"
"tt10832720","movie","Greek Fire - Demon Spirit","The Last Ghost Hunters",0,2021,76,"Horror","5.3","Dan T. Hall","William Barr","Erik Biggers"
"tt10833378","movie","Beyond the Neon","Beyond the Neon",0,2022,87,"Crime","5.9","Larry A. McLean","Joseph Saladino","Frank Pesce"
"tt10838180","movie","The Matrix Resurrections","The Matrix Resurrections",0,2021,148,"Action","5.7","Lana Wachowski","Keanu Reeves","Keanu Reeves"
"tt10841088","movie","Riverdance: The Animated Adventure","Riverdance: The Animated Adventure",0,2021,90,"Adventure","5.5","Eamonn Butler","Pierce Brosnan","Pierce Brosnan"
"tt10869778","movie","Maidaan","Maidaan",0,2024,181,"Biography","8.1","Amit Ravindernath Sharma","Ajay Devgn","Priyamani"
"tt10872600","movie","Spider-Man: No Way Home","Spider-Man: No Way Home",0,2021,148,"Action","8.2","Jon Watts","Tom Holland","Tom Holland"
"tt10875068","movie","Deadly Promises","Deadly Promises",0,2021,81,"Drama","3.6","Joseph Ramos","Julian Crouser","Isabella Salazar"
"tt10919240","movie","Malik","Malik",0,2021,162,"Action","8","Mahesh Narayanan","Fahadh Faasil","Nimisha Sajayan"
"tt10919304","movie","Hurdang","Hurdang",0,2022,122,"Drama","5.3","Nikhil Nagesh Bhat","Sunny Kaushal","Nushrratt Bharuccha"
"tt10925852","movie","A Mouthful of Air","A Mouthful of Air",0,2021,105,"Drama","6.1","Amy Koppelman","Amanda Seyfried","Olivia Katz"
"tt10928086","movie","Knocking","Knackningar",0,2021,78,"Horror","5.7","Frida Kempff","Cecilia Milocco","Albin Grenholm"
"tt10928202","movie","Hawa","Hawa",0,2022,131,"Drama","7.7","Mejbaur Rahman Sumon","Chanchal Chowdhury","Sariful Razz"
"tt10931784","movie","Nanny","Nanny",0,2022,99,"Drama","5.3","Nikyatu Jusu","Anna Diop","Michelle Monaghan"
"tt10960102","movie","On Our Watch","E noi come stronzi rimanemmo a guardare",0,2021,108,"Comedy","6.4","Pif","Fabio De Luigi","Ilenia Pastorelli"
"tt10962368","movie","Things Heard & Seen","Things Heard & Seen",0,2021,121,"Drama","5.3","Shari Springer Berman","Amanda Seyfried","James Norton"
"tt10963926","movie","Two Witches","Two Witches",0,2021,98,"Horror","5.1","Pierre Tsigaridis","Rebekah Kennedy","Kristina Klebe"
"tt10999120","movie","Spirited","Spirited",0,2022,127,"Comedy","6.6","Sean Anders","Will Ferrell","Ryan Reynolds"
"tt11003218","movie","Pig","Pig",0,2021,92,"Drama","6.9","Michael Sarnoski","Nicolas Cage","Alex Wolff"
"tt11005128","movie","Into the Deep","Into the Deep",0,2022,90,"Crime","4.6","Kate Cox","Ella-Rae Smith","Jessica Alexander"
"tt11034276","movie","Heavens Above","Nebesa",0,2021,120,"Comedy","6","Srdjan Dragojevic","Goran Navojec","Ksenija Marinkovic"
"tt11034894","movie","Kaiserschmarrndrama","Kaiserschmarrndrama",0,2021,96,"Comedy","6.9","Ed Herzog","Sebastian Bezzel","Simon Schwarz"
"tt11040762","movie","Alice","Alice",0,2022,100,"Crime","5.6","Krystin Ver Linden","Keke Palmer","Common"
"tt11040844","movie","The Machine","The Machine",0,2023,112,"Action","5.8","Peter Atencio","Bert Kreischer","Mark Hamill"
"tt11045422","movie","Toofaan","Toofaan",0,2021,163,"Action","6.1","Rakeysh Omprakash Mehra","Farhan Akhtar","Farhan Akhtar"
"tt11073148","movie","Boomika","Boomika",0,2021,123,"Horror","5","R. Rathindran Prasad","Avantika","Prasanna Balachandran"
"tt11075264","movie","Thallumaala","Thallumaala",0,2022,148,"Action","6.9","Khalid Rahman","Tovino Thomas","Kalyani Priyadarshan"
"tt11080108","movie","The Map of Tiny Perfect Things","The Map of Tiny Perfect Things",0,2021,98,"Comedy","6.8","Ian Samuels","Kathryn Newton","Kyle Allen"
"tt11080676","movie","Next Door","Nebenan",0,2021,92,"Comedy","6.8","Daniel Brühl","Daniel Brühl","Peter Kurth"
"tt11083552","movie","Wrath of Man","Wrath of Man",0,2021,119,"Action","7.1","Guy Ritchie","Jason Statham","Holt McCallany"
"tt11112784","movie","Perfect Strangers","Ashab wala Aaz",0,2022,99,"Comedy","5.8","Wissam Smayra","Nadine Labaki","Mona Zaki"
"tt11112808","movie","Cirkus","Cirkus",0,2022,139,"Comedy","4.4","Rohit Shetty","Ranveer Singh","Ranveer Singh"
"tt11116374","movie","Don't Kill Me","Non mi uccidere",0,2021,90,"Fantasy","4.3","Andrea De Sica","Alice Pagani","Alice Pagani"
"tt11116642","movie","Press Play","Press Play",0,2022,85,"Drama","6.1","Greg Björkman","Lewis Pullman","Christina Chang"
"tt11116912","movie","Troll","Troll",0,2022,101,"Action","5.8","Roar Uthaug","Ine Marie Wilmann","Kim Falck"
"tt11155912","movie","The Ravine","The Ravine",0,2021,121,"Mystery","4.5","Keoni Waxman","Eric Dane","Teri Polo"
"tt11157934","movie","Modi Ji Ki Beti","Modi Ji Ki Beti",0,2022,104,"Comedy","6.6","Eddy Singh","Rajveer Ahuja","Tarun Khanna"
"tt11160650","movie","On the Count of Three","On the Count of Three",0,2021,86,"Comedy","7","Jerrod Carmichael","Jerrod Carmichael","Christopher Abbott"
"tt11162490","movie","The Legend of Molly Johnson","The Drover's Wife: The Legend of Molly Johnson",0,2021,109,"Drama","6.4","Leah Purcell","Leah Purcell","Rob Collins"
"tt11191344","movie","Red","Red",0,2021,146,"Action","6.4","Thirumala Kishore","Ram Pothineni","Ram Pothineni"
"tt11191356","movie","Dear Future Children","Dear Future Children",0,2021,89,"Biography","7.4","Franz Böhm","Franz Böhm","Johannes Schubert"
"tt11196036","movie","The Card Counter","The Card Counter",0,2021,111,"Crime","6.2","Paul Schrader","Oscar Isaac","Tiffany Haddish"
"tt11198810","movie","She Said","She Said",0,2022,129,"Drama","7.3","Maria Schrader","Zoe Kazan","Carey Mulligan"
"tt11225626","movie","Am I OK?","Am I OK?",0,2022,86,"Comedy","6","Stephanie Allynne","Dakota Johnson","Sonoya Mizuno"
"tt11225756","movie","The Lost Leonardo","The Lost Leonardo",0,2021,96,"Documentary","7.5","Andreas Koefoed","Mohammad Bin Salman","Jerry Saltz"
"tt11233960","movie","The Unforgivable","The Unforgivable",0,2021,112,"Crime","7.1","Nora Fingscheidt","Sandra Bullock","Viola Davis"
"tt11235772","movie","The Voyeurs","The Voyeurs",0,2021,116,"Drama","6.1","Michael Mohan","Sydney Sweeney","Justice Smith"
"tt11236228","movie","Peace by Chocolate","Peace by Chocolate",0,2021,96,"Comedy","6.9","Jonathan Keijser","Hatem Ali","Ayham Abou Ammar"
"tt11260832","movie","Bellbottom","Bellbottom",0,2021,123,"Action","6.1","Ranjit Tewari","Akshay Kumar","Huma Qureshi"
"tt11261830","movie","The Retaliators","The Retaliators",0,2021,95,"Horror","5.3","Samuel Gonzalez Jr.","Michael Lombardi","Marc Menchaca"
